.013579,.215377,-.170891
.010493,.226649,-.173601
.020415,.230665,-.175927
.060064,.241075,-.140388
.057849,.251924,-.140969
.060421,.253476,-.126477
.062693,.243492,-.125203
.032816,.221959,-.172495
.026989,.233526,-.174706
.037539,.239213,-.169297
.041639,.228136,-.167291
.063728,.244642,-.094737
.061288,.255913,-.097883
.061621,.253554,-.078814
.064054,.245605,-.07506
.061356,.241296,-.046068
.059843,.248843,-.050007
.057381,.244103,-.04199
.058631,.236816,-.038629
.003053,.203717,-.151802
.002774,.194943,-.131875
.000054,.194932,-.131864
.000101,.203699,-.151795
.002775,.184867,-.100746
-.000016,.185229,-.102104
.000008,.189344,-.114917
.002675,.189349,-.114929
.050088,.193708,-.034423
.04822,.192557,-.034996
.045076,.189789,-.037207
.046747,.190102,-.037748
.042519,.187708,-.042453
.040749,.18761,-.041399
.011741,.181138,-.07301
.024751,.179697,-.065472
.023181,.181704,-.057373
.011383,.181514,-.061041
.052731,.198602,-.032538
.054894,.204898,-.031427
.051831,.201901,-.032377
.050232,.196108,-.033573
.03386,.182408,-.054311
.038556,.185284,-.047553
.03629,.186221,-.046298
.030837,.18414,-.051628
.057251,.221411,-.032802
.054051,.219337,-.032694
.05302,.209689,-.031966
.056605,.212526,-.031364
.005606,.210026,-.164
-.000018,.211407,-.163068
.004196,.18199,-.089298
-.000052,.182583,-.089862
.005151,.180664,-.063
.00492,.180352,-.074313
-.000097,.180357,-.074327
.063648,.24544,-.059233
.060971,.25386,-.062785
.056143,.237951,-.151639
.048876,.234159,-.161051
.044623,.246594,-.162562
.052275,.250076,-.152907
.063608,.245337,-.112058
.061384,.254679,-.113976
.002448,.222278,-.168107
.056845,.232522,-.036155
.054805,.230356,-.035104
.009389,.236732,-.175511
.018797,.239353,-.176919
.002106,.234325,-.17252
.008746,.244284,-.176833
.017565,.247336,-.177453
.024999,.242069,-.17549
.033303,.248453,-.169905
.023348,.249871,-.175716
.031136,.254094,-.169977
.040433,.255063,-.163059
.032069,.191692,-.024402
.03436,.189161,-.037512
.039051,.190791,-.034327
.036693,.193973,-.022843
.001963,.242603,-.175257
-.000128,.249326,-.176463
.008171,.251223,-.178478
.015534,.256326,-.177816
-.00014,.24262,-.175259
.023967,.281297,-.164977
.028009,.273543,-.166846
.022787,.272945,-.173494
.019894,.280051,-.17098
.032805,.277935,-.157463
.034181,.272339,-.159911
.02917,.261832,-.169266
.0206,.261222,-.176306
.015573,.284999,-.167432
.048861,.223294,-.025281
.047493,.215945,-.023246
.050617,.215231,-.032229
.051365,.2262,-.033398
.006256,.290216,-.163882
.016329,.287045,-.162529
.006307,.293554,-.155175
.017756,.290683,-.154738
.051343,.270067,-.133411
.055714,.265409,-.122774
.053982,.263046,-.139122
.048914,.279398,-.121338
.052169,.274719,-.113544
.058401,.258664,-.126139
.055437,.258099,-.140705
.046657,.263092,-.151937
.044051,.270838,-.147936
.048953,.257399,-.153157
.058557,.261251,-.11251
.057903,.252009,-.051294
.058481,.257084,-.063114
.056368,.253488,-.049088
.055548,.242539,-.040212
.054946,.269997,-.105768
.058406,.26209,-.09301
.051367,.280031,-.097163
.055845,.26899,-.085634
.049501,.298004,-.047001
.049366,.291556,-.068218
.045543,.301421,-.073315
.043602,.310282,-.053785
.033683,.292047,-.137658
.033313,.283755,-.149854
.027924,.287528,-.152956
.027248,.295518,-.140138
.042096,.285522,-.130778
.042622,.278334,-.14102
.018023,.297748,-.141603
.026362,.305284,-.120767
.034041,.301245,-.118236
.035384,.319167,-.0551
.034683,.316086,-.081108
.025124,.322472,-.085259
.024187,.326716,-.058792
.041909,.308406,-.07717
.034439,.309994,-.099545
.025663,.314841,-.102292
.015095,.325698,-.086472
.013632,.330898,-.060168
.006692,.299508,-.142122
0,.293554,-.155175
0,.299508,-.142122
.006315,.309078,-.122925
.016892,.307971,-.122336
.005716,.326687,-.086117
.005228,.331857,-.059482
.054216,.251986,-.042444
.052646,.238424,-.03629
.056794,.260233,-.061112
.055482,.26445,-.052653
.050574,.231477,-.027392
.052856,.241471,-.029491
.053499,.285287,-.042545
.055511,.273589,-.038433
.055126,.272804,-.059869
.0528,.28117,-.063764
.046452,.209418,-.021755
.045626,.204028,-.021004
.049006,.202109,-.029433
.04976,.207812,-.030399
.026169,.188879,-.025617
.016845,.186397,-.026404
.019412,.184304,-.043556
.02865,.186734,-.040463
.044817,.20056,-.021147
.043504,.198739,-.021337
.046105,.195742,-.029445
.047781,.198087,-.029104
.000006,.291199,-.163971
.053586,.274932,-.07546
.050191,.285603,-.083212
.056013,.265894,-.069364
.046229,.294061,-.089288
.043306,.193082,-.031164
.040947,.196616,-.021524
.055031,.257402,-.033454
.058499,.260053,-.073695
.015956,.317761,-.103837
.006003,.318765,-.104173
.041992,.30189,-.094541
.04178,.294816,-.11276
.047149,.287553,-.105645
.036966,.26316,-.162443
.009904,.184992,-.027399
.010568,.183523,-.045596
0,.326687,-.086117
0,.331857,-.059482
0,.318765,-.104173
0,.309078,-.122925
-.000106,.222582,-.168191
-.000155,.234341,-.172523
-.002243,.242636,-.175262
-.002415,.234357,-.172526
-.002668,.222293,-.168115
-.006244,.29022,-.163882
-.006307,.293554,-.155175
-.006692,.299508,-.142122
-.006315,.309078,-.122925
-.006003,.318765,-.104173
-.005716,.326687,-.086117
-.005228,.331857,-.059482
-.005722,.210017,-.164004
